UniProt_accession	UniProt_fasta_header	UniProt_gene_symbol	A1	A2	A3	A8	A9	B1	B2	B5	B6	B8	C5	C10	D1	D2	D3	D5	D6	D9	E3	E4	K4	K5
H7BY35;Q92736;Q92736-2	>tr|H7BY35|H7BY35_HUMAN Isoform of Q92736, Ryanodine receptor 2 OS=Homo sapiens OX=9606 GN=RYR2 PE=1 SV=2;>sp|Q92736|RYR2_HUMAN Ryanodine receptor 2 OS=Homo sapiens OX=9606 GN=RYR2 PE=1 SV=3;>sp|Q92736-2|RYR2_HUMAN Isoform of Q92736, Isoform 2 of Ryanodine receptor 2 OS=Homo sapiens OX=9606 GN=RYR2	RYR2	799.797766899004	887.073970174298	825.236448772323	520.394662437557	481.547979525028	593.29502324569	375.570659320936	578.192024206282	387.997203594648	613.519553737364	504.245069285106	568.681659525956	385.262900420787	347.744812978071	384.758835654389	394.817737383816	398.735504845318	466.093404925042	649.665940777432	641.948271842416	783.221656209075	664.09456437199
P23297	>sp|P23297|S10A1_HUMAN Protein S100-A1 OS=Homo sapiens OX=9606 GN=S100A1 PE=1 SV=2	S100A1	954.703741779986	200.363944718431	336.767101884219	372.244021864078	470.63020180403	158.61412558459	432.151754486244	693.258755178544	827.176346010209	573.054201559883	746.697727092689	587.809614506389	949.517854255535	1032.69248435806	697.207990309485	564.153659176355	1250.2798592707	449.216987948794	290.113323155389	345.359810400364	383.38676741687	451.298805314579
Q99584	>sp|Q99584|S10AD_HUMAN Protein S100-A13 OS=Homo sapiens OX=9606 GN=S100A13 PE=1 SV=1	S100A13	60.4582630111221	103.374094436351	23.5402164340055	220.458169987462	193.411541102829	19.1227133478458	231.142137232634	73.3654686216045	68.3494079347022	81.6858206889575	180.639198815502	114.464687953846	201.167623186224	202.211409940245	171.421163990506	95.7528392676453	306.639289740153	201.747019789009	44.3798725348026	69.1202356438869	101.829759979428	206.647834480376
P04271	>sp|P04271|S100B_HUMAN Protein S100-B OS=Homo sapiens OX=9606 GN=S100B PE=1 SV=2	S100B	585.995838853491	158.127435478567	363.255065577075	424.233364760707	401.164675574272	128.025236604528	135.88149990919	152.162230021956	928.531244421896	580.34551841588	851.813105083085	711.08546713465	687.142648365084	608.799895949401	822.350033526747	651.862377326264	1071.25546953084	374.226666120082	284.420037845045	318.769084877362	141.053316145575	110.019559350231
Q9NTJ5	>sp|Q9NTJ5|SAC1_HUMAN Phosphatidylinositide phosphatase SAC1 OS=Homo sapiens OX=9606 GN=SACM1L PE=1 SV=2	SACM1L	871.188667724038	909.912610432722	567.00641131391	812.95735768724	796.41334211076	537.318916037988	658.766851413115	706.740679446682	776.241364342896	677.00711042931	530.274731107842	531.130725428552	578.777172276313	725.237212142706	665.195186641613	581.397053748834	648.229399525306	567.982877682031	686.774898901709	676.245862242806	870.520401722065	780.411812308479
Q9Y512	>sp|Q9Y512|SAM50_HUMAN Sorting and assembly machinery component 50 homolog OS=Homo sapiens OX=9606 GN=SAMM50 PE=1 SV=3	SAMM50	1486.49296320956	1049.82825445176	1283.94960629879	1841.26874029563	1517.83791616147	1668.46275762414	2203.45293458776	2243.48563426119	2445.64295468083	1273.9082303362	1745.03112098677	1137.76127777747	1042.07873207519	1768.95664783887	1676.14557572452	1024.92004198174	1989.96835956959	1231.42861073261	1517.86552504316	2276.73218307415	1991.48256744172	2256.60118620356
Q9NR31	>sp|Q9NR31|SAR1A_HUMAN GTP-binding protein SAR1a OS=Homo sapiens OX=9606 GN=SAR1A PE=1 SV=1	SAR1A	898.202307477435	1132.84860343619	808.73840777371	1088.12757005515	1003.72671882843	817.679493304916	906.451993499472	997.475515532305	936.329783837768	1458.26880013661	1302.92197988467	1050.68517447081	1155.0158649555	1047.59130612462	1051.27314885313	928.933839785984	1171.85305375813	864.412406668865	825.341203363264	844.785433177695	978.832861425562	960.220297215938
P49591;Q5T5C7	>sp|P49591|SYSC_HUMAN Serine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=SARS PE=1 SV=3;>tr|Q5T5C7|Q5T5C7_HUMAN Isoform of P49591, Serine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=SARS PE=1 SV=1	SARS	870.601935905318	981.139818239419	1187.83752642367	1242.54077271889	1038.98029169449	1200.49161699882	1038.89609587885	1059.83766277956	1000.03772344961	892.575054734036	1443.29451877366	1440.03343661357	1367.98881001574	1052.56600974614	1244.83882641395	1550.24294503191	1133.46695474701	1030.06381229091	1012.69040133933	1099.41331056913	1158.40307414738	1424.18660663196
M0QWZ7;Q9NP81	>tr|M0QWZ7|M0QWZ7_HUMAN Isoform of Q9NP81, Serine--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=SARS2 PE=1 SV=1;>sp|Q9NP81|SYSM_HUMAN Serine--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=SARS2 PE=1 SV=1	SARS2	216.506730822133	334.222922937224	313.083802753059	430.124538995057	466.250501487442	332.206554319595	421.614331642777	332.23576450199	291.265023616097	394.502936604934	299.54432299376	324.062857245348	286.129201870994	263.522044199213	167.214462303409	269.263146597286	244.883217417056	296.646250328595	323.592472993335	366.321240050005	563.68651584928	406.206426307329
F8VV04;F8VVK9;F8VZM2;F8W667;Q15020;Q15020-2;Q15020-4	>tr|F8VV04|F8VV04_HUMAN Isoform of Q15020, Squamous cell carcinoma antigen recognized by T-cells 3 (Fragment) OS=Homo sapiens OX=9606 GN=SART3 PE=1 SV=1;>tr|F8VVK9|F8VVK9_HUMAN Isoform of Q15020, Squamous cell carcinoma antigen recognized by T-cells 3 (Fragment) OS=Homo sapiens OX=9606 GN=SART3 PE=1 SV=1;>tr|F8VZM2|F8VZM2_HUMAN Isoform of Q15020, Squamous cell carcinoma antigen recognized by T-cells 3 (Fragment) OS=Homo sapiens OX=9606 GN=SART3 PE=1 SV=1;>tr|F8W667|F8W667_HUMAN Isoform of Q15020, Squamous cell carcinoma antigen recognized by T-cells 3 OS=Homo sapiens OX=9606 GN=SART3 PE=1 SV=1;>sp|Q15020|SART3_HUMAN Squamous cell carcinoma antigen recognized by T-cells 3 OS=Homo sapiens OX=9606 GN=SART3 PE=1 SV=1;>sp|Q15020-2|SART3_HUMAN Isoform of Q15020, Isoform 2 of Squamous cell carcinoma antigen recognized by T-cells 3 OS=Homo sapiens OX=9606 GN=SART3;>sp|Q15020-4|SART3_HUMAN Isoform of Q15020, Isoform 4 of Squamous cell carcinoma antigen recognized by T-cells 3 OS=Homo sapiens OX=9606 GN=SART3	SART3	71.3827200998958	12.4672820583593	5.50359641102527	23.1660828089074	17.8129657284278	29.2418260344937	24.8645133941725	15.7601546953954	12.0431182301924	7.55006375483083	32.4021683107061	40.0579798519785	33.7958677381224	38.3181113300334	41.36299816961	39.3247669825145	59.2979936295778	34.1227441780087	18.8324266253701	41.9281781437875	14.5570362617829	15.7488030743893
A0A087X020;Q9Y3A5	>tr|A0A087X020|A0A087X020_HUMAN Isoform of Q9Y3A5, Ribosome maturation protein SBDS OS=Homo sapiens OX=9606 GN=SBDS PE=1 SV=1;>sp|Q9Y3A5|SBDS_HUMAN Ribosome maturation protein SBDS OS=Homo sapiens OX=9606 GN=SBDS PE=1 SV=4	SBDS	429.382458319871	499.62728602729	582.409128143991	657.288732299407	519.752064271405	544.648576813868	592.800069615163	537.161348449302	647.46888829655	595.469609466197	591.848874870262	516.492651429356	435.697660690322	472.739625393691	455.826076455562	423.514263874891	607.359293986364	386.338218209594	341.927445015823	356.138705395407	467.647964548219	391.349761743327
G5E933;O95248;O95248-4	>tr|G5E933|G5E933_HUMAN Myotubularin-related protein 5 OS=Homo sapiens GN=SBF1 PE=4 SV=1;>sp|O95248|MTMR5_HUMAN Myotubularin-related protein 5 OS=Homo sapiens OX=9606 GN=SBF1 PE=1 SV=4;>sp|O95248-4|MTMR5_HUMAN Isoform of O95248, Isoform 4 of Myotubularin-related protein 5 OS=Homo sapiens OX=9606 GN=SBF1	SBF1	1365.48857238442	1395.89302596916	1199.03426762161	904.841919949634	1008.99917096494	801.270325462926	848.50299244241	984.350114313492	746.696017483067	814.115213961282	907.229276671395	894.804046688263	805.496243099413	819.681862010072	899.132211614157	885.252260350866	898.185359137834	974.668833405012	1387.46822232083	1200.02854520445	1281.90864860093	1103.99784288695
Q8N9R8;Q8N9R8-2	>sp|Q8N9R8|SCAI_HUMAN Protein SCAI OS=Homo sapiens OX=9606 GN=SCAI PE=1 SV=2;>sp|Q8N9R8-2|SCAI_HUMAN Isoform of Q8N9R8, Isoform 2 of Protein SCAI OS=Homo sapiens OX=9606 GN=SCAI	SCAI	68.073686002724	129.38007009432	83.1377625897358	68.1481166239051	111.669420837178	119.182451798923	102.54919159287	72.2638671132459	33.2293939709872	92.9735656415227	58.7755488154318	55.6718430819656	49.0985923974005	82.5085275632226	101.388695549869	120.489535023462	42.2049720404286	86.7063841399761	106.774775280715	107.986859531951	115.557243289651	78.4808101492071
A0A087WXB0;O15126	>tr|A0A087WXB0|A0A087WXB0_HUMAN Isoform of O15126, Secretory carrier-associated membrane protein OS=Homo sapiens OX=9606 GN=SCAMP1 PE=1 SV=1;>sp|O15126|SCAM1_HUMAN Secretory carrier-associated membrane protein 1 OS=Homo sapiens OX=9606 GN=SCAMP1 PE=1 SV=2	SCAMP1	197.023605345405	343.702343316791	229.359531058411	189.04286689833	226.51693123802	205.096043859269	227.703664549049	298.682550758846	169.466172572636	149.325518436237	112.576060811915	136.356644192022	177.790830920057	183.070164860895	166.037251266978	196.702497603726	130.543738397226	242.01636267309	257.934077939707	259.232266245773	281.857385308094	262.643718950927
Q8TAC9;Q8TAC9-2	>sp|Q8TAC9|SCAM5_HUMAN Secretory carrier-associated membrane protein 5 OS=Homo sapiens OX=9606 GN=SCAMP5 PE=1 SV=1;>sp|Q8TAC9-2|SCAM5_HUMAN Isoform of Q8TAC9, Isoform 2 of Secretory carrier-associated membrane protein 5 OS=Homo sapiens OX=9606 GN=SCAMP5	SCAMP5	1406.0582226333	2072.09135361983	1328.22872387188	1489.64033395692	1737.56918004921	1276.46428758702	1005.22337549119	1023.74999761691	1405.43561082195	858.255436573712	568.574346041308	1033.08475821025	1037.3435186779	806.064618010927	961.688604670235	1063.30645472064	776.981833508495	1051.1729741107	1497.80571603686	1319.43329290232	1278.13953434194	1380.37603323049
Q14108	>sp|Q14108|SCRB2_HUMAN Lysosome membrane protein 2 OS=Homo sapiens OX=9606 GN=SCARB2 PE=1 SV=2	SCARB2	1250.35070966083	854.060791668887	1429.79375200945	261.038251788156	388.821872982089	960.093075055905	1056.23796671699	921.736550425234	1231.70755961758	1056.31445459245	1460.28510203223	1289.86813694285	1201.57045176639	1263.31002303812	1690.04800237319	1096.48525089121	1470.93745664549	1332.34513907744	1008.46114423835	1066.28268479705	995.823228013184	1311.32848118172
Q8NBX0	>sp|Q8NBX0|SCPDL_HUMAN Saccharopine dehydrogenase-like oxidoreductase OS=Homo sapiens OX=9606 GN=SCCPDH PE=1 SV=1	SCCPDH	1820.11772633125	2034.53345706996	1794.48553253919	2191.03152400844	2051.51112777802	1884.66274822516	2285.65349541989	2171.11574478003	2137.76091177523	2156.98757990827	2743.40586033148	2081.81810219074	2116.05970539377	1964.52200395844	2112.55766268668	2038.18205226606	2052.12152168025	2422.05920146329	2227.105870866	2299.67602254643	2743.3339976771	2387.78155810132
Q86SK9;Q86SK9-2	>sp|Q86SK9|SCD5_HUMAN Stearoyl-CoA desaturase 5 OS=Homo sapiens OX=9606 GN=SCD5 PE=1 SV=2;>sp|Q86SK9-2|SCD5_HUMAN Isoform of Q86SK9, Isoform 2 of Stearoyl-CoA desaturase 5 OS=Homo sapiens OX=9606 GN=SCD5	SCD5	69.5480642723213	46.7662010652518	40.8550971853535	52.031762522803	52.5323808993546	19.301725335332	48.8096204927228	59.0622387236796	46.6265473629087	37.1663043012159	48.3662932644315	64.9369286412106	55.8447263462297	80.1210392770313	57.1405711412736	52.6496912444602	75.6834361825953	48.1064364301271	41.904311617276	41.727100364965	48.1008465969533	69.0704459171671
Q8WVM8	>sp|Q8WVM8|SCFD1_HUMAN Sec1 family domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SCFD1 PE=1 SV=4	SCFD1	164.740352681893	154.020957587545	129.532180220719	65.5589908243651	28.163005371012	217.585736888522	278.898638092468	288.204454873242	224.55811596233	187.363450122507	190.234629288799	215.507824855968	190.488092733269	210.769940870667	131.890073762522	159.854771093112	156.439981829073	153.786295287876	198.668254108004	174.170778770067	282.01288329781	221.494869789798
P13521	>sp|P13521|SCG2_HUMAN Secretogranin-2 OS=Homo sapiens OX=9606 GN=SCG2 PE=1 SV=2	SCG2	5.60015692082729	26.8408894548091	22.3432449084177	51.2259315680444	38.030770767033	43.1447246124148	53.3876983205305	57.1050742688025	61.7340565015876	64.8280275124105	107.410041312017	74.5951534967176	61.0527414960933	86.3709865834118	90.5196233883503	110.545937195485	82.2758885936397	138.673331455812	67.3667054066282	58.5222600840812	34.9128890354759	43.7340357539365
Q99250;Q99250-2	>sp|Q99250|SCN2A_HUMAN Sodium channel protein type 2 subunit alpha OS=Homo sapiens OX=9606 GN=SCN2A PE=1 SV=3;>sp|Q99250-2|SCN2A_HUMAN Isoform of Q99250, Isoform 2 of Sodium channel protein type 2 subunit alpha OS=Homo sapiens OX=9606 GN=SCN2A	SCN2A	1494.20226012814	2124.40016917293	1961.35906157469	1495.66406501637	1766.72786195715	1332.60091701476	2041.3817198464	1863.56529792037	1383.01835397227	1802.82026629162	2138.54673091935	1696.51329606398	1472.82632795835	1462.96737885361	1172.88876367869	1892.97303067817	1011.44193072893	2004.50065204508	2125.56612342307	2050.43496256726	2361.54590821381	1947.40802978063
O60939	>sp|O60939|SCN2B_HUMAN Sodium channel subunit beta-2 OS=Homo sapiens OX=9606 GN=SCN2B PE=1 SV=1	SCN2B	197.895257949254	412.405682889614	496.892365739575	442.668362627731	326.534201881934	373.447897510092	422.353422679223	478.326873325497	321.693618445778	437.594883968065	489.877069072549	453.103618894836	359.095612352648	258.529338467443	370.150385420367	451.531458900753	384.834951829923	486.878134838596	468.031552091159	433.138764147451	493.888293334372	441.957533837888
F8VWM7	>tr|F8VWM7|F8VWM7_HUMAN Sodium channel protein type 8 subunit alpha OS=Homo sapiens GN=SCN8A PE=4 SV=1	SCN8A	8.41154471531626	7.02567405552289	8.33284609256643	11.3286008236718	14.5804689451973	6.17647025486252	5.37467919815217	6.36510534488429	6.30962419751121	2.33227504655995	2.31632628793429	4.31927748855256	2.26788361643817	3.6048658305276	4.50384965532682	3.09779328515139	2.99539150058938	5.15631775120971	11.5656883093028	11.112047914986	1.53074190172485	6.72771925584517
J3QL56;O75880	>tr|J3QL56|J3QL56_HUMAN Isoform of O75880, Protein SCO1 homolog, mitochondrial OS=Homo sapiens OX=9606 GN=SCO1 PE=1 SV=1;>sp|O75880|SCO1_HUMAN Protein SCO1 homolog, mitochondrial OS=Homo sapiens OX=9606 GN=SCO1 PE=1 SV=1	SCO1	147.77870734405	224.303015116888	145.844406872592	252.237700201771	244.390656743009	241.623905372904	284.845859600242	228.152391542085	256.073576137441	284.072580291607	334.759670199104	233.43255933193	210.584426918911	213.882850378224	181.825557868316	170.297551026098	212.316845297614	218.722182517334	172.308996773021	166.343131276638	93.5442292989017	92.2157245129029
P22307;P22307-7;P22307-8	>sp|P22307|NLTP_HUMAN Non-specific lipid-transfer protein OS=Homo sapiens OX=9606 GN=SCP2 PE=1 SV=2;>sp|P22307-7|NLTP_HUMAN Isoform of P22307, Isoform 7 of Non-specific lipid-transfer protein OS=Homo sapiens OX=9606 GN=SCP2;>sp|P22307-8|NLTP_HUMAN Isoform of P22307, Isoform 8 of Non-specific lipid-transfer protein OS=Homo sapiens OX=9606 GN=SCP2	SCP2	115.462215413628	50.0482010736016	30.6594668507254	122.155111821971	113.634264013001	14.7570508598563	150.205786309872	156.199444560446	127.483168161961	40.0702650453998	91.5431333202831	96.9249702251044	92.668338284803	107.22786599326	93.6350405170786	73.959766796741	131.329469721766	54.8041346873826	56.0545122332399	73.5459370117086	101.279355333557	112.836274522258
Q12765;Q12765-2	>sp|Q12765|SCRN1_HUMAN Secernin-1 OS=Homo sapiens OX=9606 GN=SCRN1 PE=1 SV=2;>sp|Q12765-2|SCRN1_HUMAN Isoform of Q12765, Isoform 2 of Secernin-1 OS=Homo sapiens OX=9606 GN=SCRN1	SCRN1	3928.4829615822	2578.09931876671	3329.89061799462	3354.57234913334	2957.15513430307	3167.74635467081	2611.47949815931	2050.30908250643	3128.82645464896	3078.68187251616	4368.76183060474	2988.03441420869	3883.88172957045	3869.68059298357	4100.17689706045	3667.86829672515	4462.75581687248	2781.59674545851	2967.80665694885	3177.91883455754	2460.1422690437	3297.47462370881
D3DPN2;O75056	>tr|D3DPN2|D3DPN2_HUMAN Isoform of O75056, Syndecan OS=Homo sapiens OX=9606 GN=SDC3 PE=1 SV=1;>sp|O75056|SDC3_HUMAN Syndecan-3 OS=Homo sapiens OX=9606 GN=SDC3 PE=1 SV=2	SDC3	142.36671499453	21.2612361771643	97.0977504516515	76.1522220228869	90.0811602376303	51.9830648140034	42.1193128081205	37.687735972356	39.9498562105816	53.6291917179819	25.9416784456181	56.2029805882198	55.5709602470899	96.047110280551	68.800100942145	47.0274635214767	66.119391612381	51.7994688324561	68.2353051446535	57.713223617431	72.5382800007632	41.7340549619455
O00560;O00560-3	>sp|O00560|SDCB1_HUMAN Syntenin-1 OS=Homo sapiens OX=9606 GN=SDCBP PE=1 SV=1;>sp|O00560-3|SDCB1_HUMAN Isoform of O00560, Isoform 3 of Syntenin-1 OS=Homo sapiens OX=9606 GN=SDCBP	SDCBP	350.839621880578	300.623401809305	365.008223807581	143.416801886352	165.112836414253	186.063308426197	285.95685719928	231.026370318197	160.281163861199	144.48485688563	122.583191604111	287.891442413409	260.276528358101	394.421451811631	274.335803540007	253.282265496347	180.814754884117	403.512955929169	284.477863823253	219.357713213798	275.403076965415	114.135584100822
D6RFM5;P31040;P31040-2	>tr|D6RFM5|D6RFM5_HUMAN Isoform of P31040, Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHA PE=1 SV=1;>sp|P31040|SDHA_HUMAN Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHA PE=1 SV=2;>sp|P31040-2|SDHA_HUMAN Isoform of P31040, Isoform 2 of Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHA	SDHA	1813.46509706265	1658.68869683501	1762.67900156454	1080.52388543876	1957.90747466287	1809.05272106531	1341.67043984247	1227.22038376308	1548.03268432253	1548.9368987601	1134.29432372978	1214.30308868611	1495.39734433198	1589.48602118172	1386.32732486504	1336.21525789683	1350.97187919201	1876.34745968694	924.774619912834	1059.07366333036	1691.32342931757	1582.36693897157
P21912	>sp|P21912|SDHB_HUMAN Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHB PE=1 SV=3	SDHB	2228.36041240813	3047.93298967328	2422.17946969383	3071.76815662529	3317.57986538941	3413.0977224242	2674.20967189708	2156.79786205475	3458.05213027776	3265.79347726789	3755.21809703213	2526.01049470642	3138.6338774131	3160.02763395454	2595.23443084541	2593.13839500588	2892.83760668042	3264.9743136846	1838.13262699009	1923.09007251298	3026.84775354496	2474.38851471623
Q9NRG7-2	>sp|Q9NRG7-2|D39U1_HUMAN Isoform of Q9NRG7, Isoform 2 of Epimerase family protein SDR39U1 OS=Homo sapiens OX=9606 GN=SDR39U1	SDR39U1	252.702592929237	233.474943699374	232.33578004349	287.890344520076	387.206335833469	227.679884777124	379.873082202796	314.564286330444	345.90877450631	123.531851811668	89.3485862405669	251.638511576772	167.295277845336	342.298995758736	209.452278296334	204.987256036221	220.262538659959	289.617077539383	211.11052631459	223.938086832477	368.842520554483	236.404592341105
B3KRD8;O76054;O76054-5	>tr|B3KRD8|B3KRD8_HUMAN Isoform of O76054, SEC14-like 2 (S. cerevisiae), isoform CRA_c OS=Homo sapiens OX=9606 GN=SEC14L2 PE=1 SV=1;>sp|O76054|S14L2_HUMAN SEC14-like protein 2 OS=Homo sapiens OX=9606 GN=SEC14L2 PE=1 SV=1;>sp|O76054-5|S14L2_HUMAN Isoform of O76054, Isoform 3 of SEC14-like protein 2 OS=Homo sapiens OX=9606 GN=SEC14L2	SEC14L2	251.58677000231	113.382204268191	129.023232726994	130.257108580736	136.290942791603	116.908909802601	155.51312085952	138.573268146884	115.353427889447	162.187702228902	181.844072573117	133.316099957646	166.800882760398	157.082036122562	207.013482165783	124.893623385945	296.599293703489	104.78366255443	97.3511148853843	70.6102418559803	35.4520603020555	152.042045002705
O75396	>sp|O75396|SC22B_HUMAN Vesicle-trafficking protein SEC22b OS=Homo sapiens OX=9606 GN=SEC22B PE=1 SV=4	SEC22B	501.400902510824	806.548645905688	652.405895335114	899.671875135811	635.175202171371	953.32328585419	1070.90090569416	898.522396764298	703.58930903014	1189.09137042425	1124.42802416549	687.523037410194	863.786027023543	982.25048244327	1010.38526441811	684.706682146592	835.06539077598	725.784931936264	995.336450200972	1001.42884520798	1043.49495129783	897.040382143634
F5H365;Q15436	>tr|F5H365|F5H365_HUMAN Isoform of Q15436, Protein transport protein SEC23 OS=Homo sapiens OX=9606 GN=SEC23A PE=1 SV=1;>sp|Q15436|SC23A_HUMAN Protein transport protein Sec23A OS=Homo sapiens OX=9606 GN=SEC23A PE=1 SV=2	SEC23A	150.97779821276	120.077196025839	146.927394660893	87.0946495820981	67.7428350342455	146.598661033556	135.973045068487	122.43456929278	116.579526840056	120.98861276727	125.848036350566	109.70979995666	118.788249343242	117.983807343138	127.303501465699	112.289567611901	124.71014831537	133.145104715016	67.8985178076755	74.8527340676344	134.616027487828	133.730606015624
G5EA31;P53992	>tr|G5EA31|G5EA31_HUMAN Isoform of P53992, Protein transport protein Sec24C OS=Homo sapiens OX=9606 GN=SEC24C PE=1 SV=1;>sp|P53992|SC24C_HUMAN Protein transport protein Sec24C OS=Homo sapiens OX=9606 GN=SEC24C PE=1 SV=3	SEC24C	96.2064477534565	95.4457589868118	96.509650915358	120.618276511617	98.5863608376698	78.4549326913327	91.2665774926705	92.1599982608161	58.8580551976444	100.083433285055	113.134174093965	94.6984915123195	92.6509564774411	103.828457577003	88.9126020151565	89.0240650070459	92.9548053377577	96.4378730658837	108.446211544603	114.582236076256	106.881863343886	139.175586031709
D6REX3;O94979;O94979-10;O94979-2;O94979-3;O94979-4;O94979-6;O94979-8;O94979-9	>tr|D6REX3|D6REX3_HUMAN Isoform of O94979, Protein transport protein Sec31A OS=Homo sapiens OX=9606 GN=SEC31A PE=1 SV=1;>sp|O94979|SC31A_HUMAN Protein transport protein Sec31A OS=Homo sapiens OX=9606 GN=SEC31A PE=1 SV=3;>sp|O94979-10|SC31A_HUMAN Isoform of O94979, Isoform 10 of Protein transport protein Sec31A OS=Homo sapiens OX=9606 GN=SEC31A;>sp|O94979-2|SC31A_HUMAN Isoform of O94979, Isoform 2 of Protein transport protein Sec31A OS=Homo sapiens OX=9606 GN=SEC31A;>sp|O94979-3|SC31A_HUMAN Isoform of O94979, Isoform 3 of Protein transport protein Sec31A OS=Homo sapiens OX=9606 GN=SEC31A;>sp|O94979-4|SC31A_HUMAN Isoform of O94979, Isoform 4 of Protein transport protein Sec31A OS=Homo sapiens OX=9606 GN=SEC31A;>sp|O94979-6|SC31A_HUMAN Isoform of O94979, Isoform 6 of Protein transport protein Sec31A OS=Homo sapiens OX=9606 GN=SEC31A;>sp|O94979-8|SC31A_HUMAN Isoform of O94979, Isoform 8 of Protein transport protein Sec31A OS=Homo sapiens OX=9606 GN=SEC31A;>sp|O94979-9|SC31A_HUMAN Isoform of O94979, Isoform 9 of Protein transport protein Sec31A OS=Homo sapiens OX=9606 GN=SEC31A	SEC31A	842.510451267424	866.150823544014	752.787435262986	813.95743340844	757.925234039966	802.077394340521	755.539931234284	760.893293780738	628.999936166159	736.653781731228	997.017462858903	834.937510452235	791.424738018014	777.637647285222	641.709137651176	805.998784023287	748.564115412519	874.725700144992	907.925744778387	1091.59821515762	769.572990837897	772.667658189483
P60468;S4R3B5	>sp|P60468|SC61B_HUMAN Protein transport protein Sec61 subunit beta OS=Homo sapiens OX=9606 GN=SEC61B PE=1 SV=2;>tr|S4R3B5|S4R3B5_HUMAN Isoform of P60468, Protein transport protein Sec61 subunit beta OS=Homo sapiens OX=9606 GN=SEC61B PE=1 SV=1	SEC61B	91.2798210160603	78.5231222295639	99.9923976571772	113.970457842995	107.585974506212	48.9383568754074	121.701292383073	138.643343106649	116.355158038283	142.374422802951	135.326733360663	96.6941257438	126.997590941249	117.672749895338	82.3661902595501	75.2646258932151	125.957468090261	84.7894192128528	80.3388156371553	75.9317690977683	107.312007915857	77.3073503924952
Q9UBV2	>sp|Q9UBV2|SE1L1_HUMAN Protein sel-1 homolog 1 OS=Homo sapiens OX=9606 GN=SEL1L PE=1 SV=3	SEL1L	46.0097181716442	57.2180848738052	76.1610214468768	68.1286133692997	121.894059445967	65.8518938414989	56.3930864353571	26.7833025601728	59.952015652505	31.3280518909496	63.4659907609	47.7595690093206	63.042207328592	53.1954614339141	66.2429918698925	45.1812272085615	60.6059403555892	61.3967781494375	56.5652402080506	51.9734344021418	45.3683945114159	50.4808459583003
Q13228;Q13228-4	>sp|Q13228|SBP1_HUMAN Methanethiol oxidase OS=Homo sapiens OX=9606 GN=SELENBP1 PE=1 SV=2;>sp|Q13228-4|SBP1_HUMAN Isoform of Q13228, Isoform 4 of Methanethiol oxidase OS=Homo sapiens OX=9606 GN=SELENBP1	SELENBP1	1784.68058794047	494.634684610313	365.885711142771	503.723765543781	649.967073621684	615.012412307579	850.446485007591	625.70652208131	954.822539341483	873.08586840846	1225.8184180672	849.455169132819	1659.84763612539	3206.55314922305	2620.62364687097	1254.85750490979	3415.75633940071	845.581753146251	549.993807299576	614.366704324014	905.98878827251	963.742046818775
B5ME97;E7EW69;E7EX04;F5GYV2;F5H1F2;Q9P0V9;Q9P0V9-2;Q9P0V9-3	>tr|B5ME97|B5ME97_HUMAN Isoform of Q9P0V9, Septin 10, isoform CRA_c OS=Homo sapiens OX=9606 GN=SEPT10 PE=1 SV=2;>tr|E7EW69|E7EW69_HUMAN Isoform of Q9P0V9, Septin-10 OS=Homo sapiens OX=9606 GN=SEPT10 PE=1 SV=1;>tr|E7EX04|E7EX04_HUMAN Isoform of Q9P0V9, Septin-10 OS=Homo sapiens OX=9606 GN=SEPT10 PE=1 SV=1;>tr|F5GYV2|F5GYV2_HUMAN Isoform of Q9P0V9, Septin-10 (Fragment) OS=Homo sapiens OX=9606 GN=SEPT10 PE=1 SV=1;>tr|F5H1F2|F5H1F2_HUMAN Isoform of Q9P0V9, Septin-10 (Fragment) OS=Homo sapiens OX=9606 GN=SEPT10 PE=1 SV=1;>sp|Q9P0V9|SEP10_HUMAN Septin-10 OS=Homo sapiens OX=9606 GN=SEPT10 PE=1 SV=2;>sp|Q9P0V9-2|SEP10_HUMAN Isoform of Q9P0V9, Isoform 2 of Septin-10 OS=Homo sapiens OX=9606 GN=SEPT10;>sp|Q9P0V9-3|SEP10_HUMAN Isoform of Q9P0V9, Isoform 3 of Septin-10 OS=Homo sapiens OX=9606 GN=SEPT10	SEPT10	1333.07010282585	1369.03960613504	1135.385566794	1763.17861900125	1698.47905894054	2202.74807080513	1990.63487914157	2073.04056536308	2078.31582527088	1595.45677695664	2118.0863845842	1909.93067613055	435.897224993215	185.325052969399	519.738400343275	592.643836075289	613.365509201642	1727.92968253747	487.537826455806	1736.45628625662	106.53731770664	105.814728465073
